#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CREB1	DRD1	9606.ENSP00000387699	9606.ENSP00000377353	0	0	0	0	0	0.058	0	0.515	0.524
CREB1	PPP3CA	9606.ENSP00000387699	9606.ENSP00000378323	0	0	0	0	0	0	0	0.425	0.425
CREB1	PPP1CB	9606.ENSP00000387699	9606.ENSP00000378769	0	0	0	0	0.053	0	0.600	0.198	0.670
CREB1	MAPK8	9606.ENSP00000387699	9606.ENSP00000378974	0	0	0	0	0.075	0	0	0.563	0.579
CREB1	GRIN2A	9606.ENSP00000387699	9606.ENSP00000379818	0	0	0	0	0	0	0	0.676	0.676
CREB1	MAPK9	9606.ENSP00000387699	9606.ENSP00000394560	0	0	0	0	0.075	0	0	0.409	0.430
CREB1	GRIA1	9606.ENSP00000387699	9606.ENSP00000428994	0	0	0	0	0	0	0	0.684	0.684
CREB1	KCNJ6	9606.ENSP00000387699	9606.ENSP00000477437	0	0	0	0	0	0	0	0.707	0.707
CREB1	GRIN2B	9606.ENSP00000387699	9606.ENSP00000477455	0	0	0	0	0	0	0	0.710	0.710
CREB1	PRKCA	9606.ENSP00000387699	9606.ENSP00000408695	0	0	0	0	0	0	0.600	0.457	0.773
CREB1	CREB3L1	9606.ENSP00000387699	9606.ENSP00000481956	0	0	0	0.589	0	0.061	0.800	0.452	0.838
CREB3	CREB3L3	9606.ENSP00000342136	9606.ENSP00000078445	0	0	0	0.770	0	0.458	0.800	0.768	0.906
CREB3	PRKCG	9606.ENSP00000342136	9606.ENSP00000263431	0	0	0	0	0.062	0	0.600	0	0.608
CREB3	PRKCB	9606.ENSP00000342136	9606.ENSP00000305355	0	0	0	0	0.062	0	0.600	0.061	0.616
CREB3	FOS	9606.ENSP00000342136	9606.ENSP00000306245	0	0	0	0	0	0	0	0.455	0.455
CREB3	PRKACA	9606.ENSP00000342136	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.214	0.672
CREB3	GSK3B	9606.ENSP00000342136	9606.ENSP00000324806	0	0	0	0	0	0	0.800	0.043	0.800
CREB3	PPP1CA	9606.ENSP00000342136	9606.ENSP00000326031	0	0	0	0	0	0	0.600	0	0.600
CREB3	CREB3L2	9606.ENSP00000342136	9606.ENSP00000329140	0	0	0	0.698	0.062	0.483	0.800	0.794	0.919
CREB3	PPP1CC	9606.ENSP00000342136	9606.ENSP00000341779	0	0	0	0	0	0	0.600	0	0.600
CREB3	PPP1CB	9606.ENSP00000342136	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0	0.600
CREB3	PRKCA	9606.ENSP00000342136	9606.ENSP00000408695	0	0	0	0	0.062	0	0.600	0.081	0.625
CREB3	PRKACG	9606.ENSP00000342136	9606.ENSP00000366488	0	0	0	0	0	0	0.600	0.187	0.660
CREB3	PRKACB	9606.ENSP00000342136	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0.234	0.680
CREB3	CREB5	9606.ENSP00000342136	9606.ENSP00000350359	0	0	0	0	0	0	0.800	0.357	0.866
CREB3	CREB3L1	9606.ENSP00000342136	9606.ENSP00000481956	0	0	0	0.689	0	0.283	0.800	0.736	0.884
CREB3	CREB3L4	9606.ENSP00000342136	9606.ENSP00000357596	0	0	0	0.772	0.049	0.393	0.800	0.540	0.889
CREB3L1	CREB3L3	9606.ENSP00000481956	9606.ENSP00000078445	0	0	0	0.668	0	0.476	0.800	0.764	0.918
CREB3L1	PRKCG	9606.ENSP00000481956	9606.ENSP00000263431	0	0	0	0	0.049	0	0.600	0	0.603
CREB3L1	PRKCB	9606.ENSP00000481956	9606.ENSP00000305355	0	0	0	0	0.049	0	0.600	0.045	0.604
CREB3L1	PRKACA	9606.ENSP00000481956	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.073	0.613
CREB3L1	GSK3B	9606.ENSP00000481956	9606.ENSP00000324806	0	0	0	0	0	0	0.800	0.044	0.800
CREB3L1	PPP1CA	9606.ENSP00000481956	9606.ENSP00000326031	0	0	0	0	0	0	0.600	0	0.600
CREB3L1	CREB3L2	9606.ENSP00000481956	9606.ENSP00000329140	0	0	0	0.877	0.062	0.229	0.800	0.843	0.858
CREB3L1	PPP1CC	9606.ENSP00000481956	9606.ENSP00000341779	0	0	0	0	0	0	0.600	0.054	0.605
CREB3L1	CREB5	9606.ENSP00000481956	9606.ENSP00000350359	0	0	0	0	0	0	0.800	0.162	0.825
CREB3L1	CREB3L4	9606.ENSP00000481956	9606.ENSP00000357596	0	0	0	0.696	0	0	0.800	0.780	0.846
CREB3L1	PRKACB	9606.ENSP00000481956	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0.089	0.620
CREB3L1	PRKACG	9606.ENSP00000481956	9606.ENSP00000366488	0	0	0	0	0	0	0.600	0.073	0.613
CREB3L1	PPP1CB	9606.ENSP00000481956	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0	0.600
CREB3L1	PRKCA	9606.ENSP00000481956	9606.ENSP00000408695	0	0	0	0	0.049	0	0.600	0	0.603
CREB3L2	CREB3L3	9606.ENSP00000329140	9606.ENSP00000078445	0	0	0	0.682	0.062	0	0.800	0.848	0.856
CREB3L2	PRKCG	9606.ENSP00000329140	9606.ENSP00000263431	0	0	0	0	0.049	0	0.600	0.073	0.616
CREB3L2	PRKCB	9606.ENSP00000329140	9606.ENSP00000305355	0	0	0	0	0.049	0	0.600	0	0.603
CREB3L2	PRKACA	9606.ENSP00000329140	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.062	0.608
CREB3L2	GSK3B	9606.ENSP00000329140	9606.ENSP00000324806	0	0	0	0	0	0	0.800	0.054	0.802
CREB3L2	PPP1CA	9606.ENSP00000329140	9606.ENSP00000326031	0	0	0	0	0	0	0.600	0.075	0.614
CREB3L2	PPP1CB	9606.ENSP00000329140	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0.060	0.607
CREB3L2	PRKCA	9606.ENSP00000329140	9606.ENSP00000408695	0	0	0	0	0.049	0	0.600	0.096	0.626
CREB3L2	PRKACG	9606.ENSP00000329140	9606.ENSP00000366488	0	0	0	0	0	0	0.600	0.141	0.641
CREB3L2	PPP1CC	9606.ENSP00000329140	9606.ENSP00000341779	0	0	0	0	0	0	0.600	0.144	0.643
CREB3L2	PRKACB	9606.ENSP00000329140	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0.233	0.680
CREB3L2	CREB3L4	9606.ENSP00000329140	9606.ENSP00000357596	0	0	0	0.702	0	0	0.800	0.810	0.847
CREB3L2	CREB5	9606.ENSP00000329140	9606.ENSP00000350359	0	0	0	0	0	0	0.800	0.321	0.858
CREB3L3	PPP1CA	9606.ENSP00000078445	9606.ENSP00000326031	0	0	0	0	0	0	0.600	0	0.600
CREB3L3	PPP1CB	9606.ENSP00000078445	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0	0.600
CREB3L3	PRKCG	9606.ENSP00000078445	9606.ENSP00000263431	0	0	0	0	0.062	0	0.600	0	0.608
CREB3L3	PRKCA	9606.ENSP00000078445	9606.ENSP00000408695	0	0	0	0	0.062	0	0.600	0	0.608
CREB3L3	PRKCB	9606.ENSP00000078445	9606.ENSP00000305355	0	0	0	0	0.063	0	0.600	0	0.609
CREB3L3	PPP1CC	9606.ENSP00000078445	9606.ENSP00000341779	0	0	0	0	0	0	0.600	0.080	0.616
CREB3L3	PRKACG	9606.ENSP00000078445	9606.ENSP00000366488	0	0	0	0	0	0	0.600	0.142	0.642
CREB3L3	PRKACA	9606.ENSP00000078445	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.142	0.642
CREB3L3	PRKACB	9606.ENSP00000078445	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0.276	0.698
CREB3L3	CREB3L4	9606.ENSP00000078445	9606.ENSP00000357596	0	0	0	0.815	0.062	0	0.800	0.741	0.830
CREB3L3	CREB5	9606.ENSP00000078445	9606.ENSP00000350359	0	0	0	0	0	0	0.800	0.250	0.843
CREB3L3	GSK3B	9606.ENSP00000078445	9606.ENSP00000324806	0	0	0	0	0	0.270	0.800	0.057	0.850
CREB3L4	PRKCG	9606.ENSP00000357596	9606.ENSP00000263431	0	0	0	0	0.049	0	0.600	0	0.603
CREB3L4	PRKCB	9606.ENSP00000357596	9606.ENSP00000305355	0	0	0	0	0.049	0	0.600	0.095	0.626
CREB3L4	PRKACA	9606.ENSP00000357596	9606.ENSP00000309591	0	0	0	0	0	0	0.600	0.107	0.627
CREB3L4	GSK3B	9606.ENSP00000357596	9606.ENSP00000324806	0	0	0	0	0	0	0.800	0	0.800
CREB3L4	PPP1CA	9606.ENSP00000357596	9606.ENSP00000326031	0	0	0	0	0	0	0.600	0	0.600
CREB3L4	PPP1CC	9606.ENSP00000357596	9606.ENSP00000341779	0	0	0	0	0	0	0.600	0	0.600
CREB3L4	CREB5	9606.ENSP00000357596	9606.ENSP00000350359	0	0	0	0	0	0	0.800	0.467	0.889
CREB3L4	PPP1CB	9606.ENSP00000357596	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0	0.600
CREB3L4	PRKCA	9606.ENSP00000357596	9606.ENSP00000408695	0	0	0	0	0.049	0	0.600	0.053	0.608
CREB3L4	PRKACG	9606.ENSP00000357596	9606.ENSP00000366488	0	0	0	0	0	0	0.600	0.107	0.627
CREB3L4	PRKACB	9606.ENSP00000357596	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0.265	0.693
CREB5	PRKCG	9606.ENSP00000350359	9606.ENSP00000263431	0	0	0	0	0	0	0.600	0.110	0.628
CREB5	PRKCB	9606.ENSP00000350359	9606.ENSP00000305355	0	0	0	0	0	0	0.600	0.238	0.682
CREB5	FOS	9606.ENSP00000350359	9606.ENSP00000306245	0	0	0	0	0	0.876	0	0.235	0.901
CREB5	PRKACA	9606.ENSP00000350359	9606.ENSP00000309591	0	0	0	0	0	0.149	0.600	0.095	0.665
CREB5	GSK3B	9606.ENSP00000350359	9606.ENSP00000324806	0	0	0	0	0	0.110	0.800	0.061	0.818
CREB5	PPP1CA	9606.ENSP00000350359	9606.ENSP00000326031	0	0	0	0	0	0.057	0.600	0.146	0.650
CREB5	PPP1CC	9606.ENSP00000350359	9606.ENSP00000341779	0	0	0	0	0	0.057	0.600	0.119	0.638
CREB5	PRKCA	9606.ENSP00000350359	9606.ENSP00000408695	0	0	0	0	0	0	0.600	0.134	0.638
CREB5	PPP1CB	9606.ENSP00000350359	9606.ENSP00000378769	0	0	0	0	0	0.057	0.600	0.124	0.640
CREB5	PRKACG	9606.ENSP00000350359	9606.ENSP00000366488	0	0	0	0	0	0.149	0.600	0.095	0.665
CREB5	PRKACB	9606.ENSP00000350359	9606.ENSP00000359719	0	0	0	0	0	0.149	0.600	0.145	0.683
DDC	DRD4	9606.ENSP00000403644	9606.ENSP00000176183	0	0	0	0	0	0.056	0	0.413	0.422
DDC	SLC6A3	9606.ENSP00000403644	9606.ENSP00000270349	0	0	0	0	0.062	0	0	0.794	0.798
DDC	SLC18A2	9606.ENSP00000403644	9606.ENSP00000298472	0	0	0	0	0.062	0.176	0	0.914	0.928
DDC	LRTOMT	9606.ENSP00000403644	9606.ENSP00000305742	0	0	0	0	0	0	0.900	0	0.900
DDC	DRD5	9606.ENSP00000403644	9606.ENSP00000306129	0	0	0	0	0	0.056	0	0.464	0.472
DDC	MAOA	9606.ENSP00000403644	9606.ENSP00000340684	0	0	0	0	0.088	0.075	0.900	0.703	0.971
DDC	DRD2	9606.ENSP00000403644	9606.ENSP00000354859	0	0	0	0	0	0.056	0	0.690	0.695
DDC	MAOB	9606.ENSP00000403644	9606.ENSP00000367309	0	0	0	0	0.064	0.075	0.900	0.754	0.975
DDC	TH	9606.ENSP00000403644	9606.ENSP00000370571	0	0	0	0	0.063	0.126	0.900	0.922	0.992
DDC	DRD3	9606.ENSP00000403644	9606.ENSP00000373169	0	0	0	0	0	0.056	0	0.439	0.448
DDC	DRD1	9606.ENSP00000403644	9606.ENSP00000377353	0	0	0	0	0	0.056	0	0.547	0.554
DDC	SLC18A1	9606.ENSP00000403644	9606.ENSP00000387549	0	0	0	0	0.062	0.163	0	0.546	0.613
DDC	KCNJ6	9606.ENSP00000403644	9606.ENSP00000477437	0	0	0	0	0	0	0	0.424	0.424
DRD1	GNGT1	9606.ENSP00000377353	9606.ENSP00000248572	0	0	0	0	0	0	0.900	0	0.900
DRD1	PPP1R1B	9606.ENSP00000377353	9606.ENSP00000254079	0	0	0	0	0.165	0	0	0.797	0.823
DRD1	GNAO1	9606.ENSP00000377353	9606.ENSP00000262494	0	0	0	0	0.124	0.151	0	0.269	0.409
DRD1	SLC6A3	9606.ENSP00000377353	9606.ENSP00000270349	0	0	0	0	0.057	0.057	0	0.823	0.829
DRD1	GNAQ	9606.ENSP00000377353	9606.ENSP00000286548	0	0	0	0	0	0.151	0.800	0.596	0.925
DRD1	GRIA2	9606.ENSP00000377353	9606.ENSP00000296526	0	0	0	0	0.199	0.056	0	0.455	0.552
DRD1	SLC18A2	9606.ENSP00000377353	9606.ENSP00000298472	0	0	0	0	0	0	0	0.628	0.628
DRD1	FOS	9606.ENSP00000377353	9606.ENSP00000306245	0	0	0	0	0	0	0	0.604	0.604
DRD1	GNAL	9606.ENSP00000377353	9606.ENSP00000334051	0	0	0	0	0.065	0.151	0.800	0.739	0.953
DRD1	MAOA	9606.ENSP00000377353	9606.ENSP00000340684	0	0	0	0	0	0	0	0.614	0.614
DRD1	DRD2	9606.ENSP00000377353	9606.ENSP00000354859	0	0	0	0.727	0.116	0.176	0	0.965	0.440
DRD1	GNAS	9606.ENSP00000377353	9606.ENSP00000360141	0	0	0	0	0.062	0.151	0.900	0.680	0.971
DRD1	MAOB	9606.ENSP00000377353	9606.ENSP00000367309	0	0	0	0	0.123	0	0	0.525	0.566
DRD1	TH	9606.ENSP00000377353	9606.ENSP00000370571	0	0	0	0	0.064	0	0	0.771	0.777
DRD1	DRD3	9606.ENSP00000377353	9606.ENSP00000373169	0	0	0	0.758	0	0.312	0	0.895	0.460
DRD1	GRIA3	9606.ENSP00000377353	9606.ENSP00000481554	0	0	0	0	0.143	0.056	0	0.341	0.420
DRD1	GRIA1	9606.ENSP00000377353	9606.ENSP00000428994	0	0	0	0	0.165	0.056	0	0.612	0.668
DRD1	GRIN2B	9606.ENSP00000377353	9606.ENSP00000477455	0	0	0	0	0.158	0.125	0	0.604	0.683
DRD1	GRIN2A	9606.ENSP00000377353	9606.ENSP00000379818	0	0	0	0	0.164	0.176	0	0.647	0.736
DRD1	GNB1	9606.ENSP00000377353	9606.ENSP00000481878	0	0	0	0	0	0.157	0.900	0	0.912
DRD2	PPP2R5B	9606.ENSP00000354859	9606.ENSP00000164133	0	0	0	0	0.062	0	0.600	0	0.608
DRD2	DRD4	9606.ENSP00000354859	9606.ENSP00000176183	0	0	0	0.855	0	0.312	0	0.962	0.407
DRD2	PPP2CB	9606.ENSP00000354859	9606.ENSP00000221138	0	0	0	0	0	0.058	0.600	0.047	0.609
DRD2	GNB3	9606.ENSP00000354859	9606.ENSP00000229264	0	0	0	0	0.061	0.157	0.600	0.321	0.756
DRD2	GNB4	9606.ENSP00000354859	9606.ENSP00000232564	0	0	0	0	0	0.157	0.600	0.073	0.660
DRD2	GNG13	9606.ENSP00000354859	9606.ENSP00000248150	0	0	0	0	0.069	0	0.600	0.057	0.618
DRD2	GNG11	9606.ENSP00000354859	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNGT1	9606.ENSP00000354859	9606.ENSP00000248572	0	0	0	0	0	0	0.600	0	0.600
DRD2	PPP1R1B	9606.ENSP00000354859	9606.ENSP00000254079	0	0	0	0	0.098	0	0	0.765	0.779
DRD2	PPP2R5A	9606.ENSP00000354859	9606.ENSP00000261461	0	0	0	0	0	0	0.600	0.058	0.607
DRD2	PPP2R3C	9606.ENSP00000354859	9606.ENSP00000261475	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNB5	9606.ENSP00000354859	9606.ENSP00000261837	0	0	0	0	0.062	0.359	0.600	0.492	0.861
DRD2	GNAO1	9606.ENSP00000354859	9606.ENSP00000262494	0	0	0	0	0.108	0.151	0	0.718	0.768
DRD2	PPP2R3A	9606.ENSP00000354859	9606.ENSP00000264977	0	0	0	0	0	0	0.600	0.074	0.613
DRD2	SLC6A3	9606.ENSP00000354859	9606.ENSP00000270349	0	0	0	0	0.062	0.428	0.800	0.976	0.997
DRD2	GNAQ	9606.ENSP00000354859	9606.ENSP00000286548	0	0	0	0	0	0.151	0	0.763	0.790
DRD2	GNG3	9606.ENSP00000354859	9606.ENSP00000294117	0	0	0	0	0.080	0	0.600	0	0.616
DRD2	KCNJ3	9606.ENSP00000354859	9606.ENSP00000295101	0	0	0	0	0.062	0.270	0	0.309	0.486
DRD2	GRIA2	9606.ENSP00000354859	9606.ENSP00000296526	0	0	0	0	0.108	0.296	0	0.443	0.620
DRD2	SLC18A2	9606.ENSP00000354859	9606.ENSP00000298472	0	0	0	0	0.063	0	0	0.729	0.736
DRD2	GNG8	9606.ENSP00000354859	9606.ENSP00000300873	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNB2	9606.ENSP00000354859	9606.ENSP00000305260	0	0	0	0	0	0.157	0.600	0.067	0.658
DRD2	DRD5	9606.ENSP00000354859	9606.ENSP00000306129	0	0	0	0.713	0.090	0.159	0	0.944	0.417
DRD2	FOS	9606.ENSP00000354859	9606.ENSP00000306245	0	0	0	0	0	0	0	0.607	0.607
DRD2	PPP2R1B	9606.ENSP00000354859	9606.ENSP00000311344	0	0	0	0	0.065	0	0.600	0	0.610
DRD2	GNAI2	9606.ENSP00000354859	9606.ENSP00000312999	0	0	0	0	0.062	0.303	0.800	0.489	0.924
DRD2	PPP2R1A	9606.ENSP00000354859	9606.ENSP00000324804	0	0	0	0	0.065	0	0.600	0	0.610
DRD2	PPP2R2A	9606.ENSP00000354859	9606.ENSP00000325074	0	0	0	0	0.055	0	0.600	0	0.605
DRD2	GNAL	9606.ENSP00000354859	9606.ENSP00000334051	0	0	0	0	0.065	0.151	0	0.494	0.563
DRD2	GNG2	9606.ENSP00000354859	9606.ENSP00000334448	0	0	0	0	0	0	0.600	0.068	0.611
DRD2	PPP2R2C	9606.ENSP00000354859	9606.ENSP00000335083	0	0	0	0	0.090	0	0.600	0.053	0.625
DRD2	PPP2R5E	9606.ENSP00000354859	9606.ENSP00000337641	0	0	0	0	0	0	0.600	0.081	0.616
DRD2	MAOA	9606.ENSP00000354859	9606.ENSP00000340684	0	0	0	0	0	0	0	0.756	0.757
DRD2	GNAI1	9606.ENSP00000354859	9606.ENSP00000343027	0	0	0	0	0.055	0.390	0.800	0.334	0.913
DRD2	KCNJ9	9606.ENSP00000354859	9606.ENSP00000357067	0	0	0	0	0.097	0.213	0	0.267	0.434
DRD2	SLC18A1	9606.ENSP00000354859	9606.ENSP00000387549	0	0	0	0	0.063	0	0	0.465	0.477
DRD2	PPP2R3B	9606.ENSP00000354859	9606.ENSP00000375080	0	0	0	0	0	0	0.600	0	0.600
DRD2	PPP2R5C	9606.ENSP00000354859	9606.ENSP00000412324	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNG10	9606.ENSP00000354859	9606.ENSP00000363411	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNGT2	9606.ENSP00000354859	9606.ENSP00000426022	0	0	0	0	0	0	0.600	0	0.600
DRD2	GNG5	9606.ENSP00000354859	9606.ENSP00000359675	0	0	0	0	0	0	0.600	0	0.600
DRD2	PPP2R2D	9606.ENSP00000354859	9606.ENSP00000399970	0	0	0	0	0.055	0	0.600	0	0.605
DRD2	GNG12	9606.ENSP00000354859	9606.ENSP00000360021	0	0	0	0	0.062	0	0.600	0	0.608
DRD2	PPP2CA	9606.ENSP00000354859	9606.ENSP00000418447	0	0	0	0	0	0.058	0.600	0.049	0.610
DRD2	KCNJ6	9606.ENSP00000354859	9606.ENSP00000477437	0	0	0	0	0.062	0.270	0	0.479	0.612
DRD2	PPP2R5D	9606.ENSP00000354859	9606.ENSP00000417963	0	0	0	0	0	0	0.600	0.083	0.617
DRD2	MAOB	9606.ENSP00000354859	9606.ENSP00000367309	0	0	0	0	0.063	0	0	0.611	0.620
DRD2	GNG4	9606.ENSP00000354859	9606.ENSP00000375727	0	0	0	0	0.079	0	0.600	0.094	0.637
DRD2	GRIN2A	9606.ENSP00000354859	9606.ENSP00000379818	0	0	0	0	0.089	0.057	0	0.612	0.637
DRD2	PPP2R2B	9606.ENSP00000354859	9606.ENSP00000377936	0	0	0	0	0.062	0	0.600	0.123	0.642
DRD2	GNAS	9606.ENSP00000354859	9606.ENSP00000360141	0	0	0	0	0.063	0.390	0	0.425	0.643
DRD2	GNB1	9606.ENSP00000354859	9606.ENSP00000481878	0	0	0	0	0	0.157	0.600	0.072	0.660
DRD2	GRIA1	9606.ENSP00000354859	9606.ENSP00000428994	0	0	0	0	0.081	0.176	0	0.603	0.673
DRD2	GNG7	9606.ENSP00000354859	9606.ENSP00000371594	0	0	0	0	0.065	0	0.600	0.271	0.703
DRD2	TH	9606.ENSP00000354859	9606.ENSP00000370571	0	0	0	0	0.096	0	0	0.849	0.858
DRD2	GNAI3	9606.ENSP00000354859	9606.ENSP00000358867	0	0	0	0	0.055	0.303	0.800	0.321	0.898
DRD2	GRIN2B	9606.ENSP00000354859	9606.ENSP00000477455	0	0	0	0	0.063	0.057	0	0.987	0.988
DRD3	DRD4	9606.ENSP00000373169	9606.ENSP00000176183	0	0	0	0.869	0	0	0.800	0.888	0.823
DRD3	GNB3	9606.ENSP00000373169	9606.ENSP00000229264	0	0	0	0	0	0.157	0.600	0.218	0.713
DRD3	GNB4	9606.ENSP00000373169	9606.ENSP00000232564	0	0	0	0	0	0.157	0.600	0	0.648
DRD3	GNG13	9606.ENSP00000373169	9606.ENSP00000248150	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNG11	9606.ENSP00000373169	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNGT1	9606.ENSP00000373169	9606.ENSP00000248572	0	0	0	0	0	0	0.600	0	0.600
DRD3	PPP1R1B	9606.ENSP00000373169	9606.ENSP00000254079	0	0	0	0	0	0	0	0.501	0.501
DRD3	GNB5	9606.ENSP00000373169	9606.ENSP00000261837	0	0	0	0	0	0.157	0.600	0	0.648
DRD3	GNAO1	9606.ENSP00000373169	9606.ENSP00000262494	0	0	0	0	0	0.151	0	0.386	0.456
DRD3	SLC6A3	9606.ENSP00000373169	9606.ENSP00000270349	0	0	0	0	0.062	0.057	0	0.754	0.763
DRD3	GNAQ	9606.ENSP00000373169	9606.ENSP00000286548	0	0	0	0	0	0.151	0	0.386	0.456
DRD3	GNG3	9606.ENSP00000373169	9606.ENSP00000294117	0	0	0	0	0	0	0.600	0.074	0.613
DRD3	SLC18A2	9606.ENSP00000373169	9606.ENSP00000298472	0	0	0	0	0	0	0	0.560	0.560
DRD3	GNG8	9606.ENSP00000373169	9606.ENSP00000300873	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNB2	9606.ENSP00000373169	9606.ENSP00000305260	0	0	0	0	0	0.157	0.600	0.128	0.680
DRD3	PRKCB	9606.ENSP00000373169	9606.ENSP00000305355	0	0	0	0	0	0.281	0	0.232	0.425
DRD3	FOS	9606.ENSP00000373169	9606.ENSP00000306245	0	0	0	0	0	0	0	0.408	0.408
DRD3	GNAI2	9606.ENSP00000373169	9606.ENSP00000312999	0	0	0	0	0	0.151	0.600	0.202	0.705
DRD3	GNAL	9606.ENSP00000373169	9606.ENSP00000334051	0	0	0	0	0	0.151	0	0.451	0.514
DRD3	GNG2	9606.ENSP00000373169	9606.ENSP00000334448	0	0	0	0	0	0	0.600	0.060	0.607
DRD3	MAOA	9606.ENSP00000373169	9606.ENSP00000340684	0	0	0	0	0	0	0	0.665	0.665
DRD3	GNAI1	9606.ENSP00000373169	9606.ENSP00000343027	0	0	0	0	0	0.303	0.600	0.126	0.735
DRD3	GNAI3	9606.ENSP00000373169	9606.ENSP00000358867	0	0	0	0	0	0.151	0.600	0.072	0.657
DRD3	GNG5	9606.ENSP00000373169	9606.ENSP00000359675	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNG12	9606.ENSP00000373169	9606.ENSP00000360021	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNAS	9606.ENSP00000373169	9606.ENSP00000360141	0	0	0	0	0	0.151	0	0.467	0.528
DRD3	GNG10	9606.ENSP00000373169	9606.ENSP00000363411	0	0	0	0	0	0	0.600	0	0.600
DRD3	MAOB	9606.ENSP00000373169	9606.ENSP00000367309	0	0	0	0	0	0	0	0.560	0.560
DRD3	TH	9606.ENSP00000373169	9606.ENSP00000370571	0	0	0	0	0.062	0	0	0.560	0.569
DRD3	GNG7	9606.ENSP00000373169	9606.ENSP00000371594	0	0	0	0	0	0	0.600	0.066	0.610
DRD3	PPP3CC	9606.ENSP00000373169	9606.ENSP00000380878	0	0	0	0	0	0.058	0	0.398	0.408
DRD3	GRIN2A	9606.ENSP00000373169	9606.ENSP00000379818	0	0	0	0	0.049	0.057	0	0.427	0.442
DRD3	GRIN2B	9606.ENSP00000373169	9606.ENSP00000477455	0	0	0	0	0.063	0.057	0	0.500	0.519
DRD3	GNGT2	9606.ENSP00000373169	9606.ENSP00000426022	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNG4	9606.ENSP00000373169	9606.ENSP00000375727	0	0	0	0	0	0	0.600	0	0.600
DRD3	GNB1	9606.ENSP00000373169	9606.ENSP00000481878	0	0	0	0	0	0.157	0.600	0.093	0.667
DRD4	GNAL	9606.ENSP00000176183	9606.ENSP00000334051	0	0	0	0	0	0.151	0	0.332	0.408
DRD4	PPP1R1B	9606.ENSP00000176183	9606.ENSP00000254079	0	0	0	0	0	0	0	0.417	0.416
DRD4	SLC18A2	9606.ENSP00000176183	9606.ENSP00000298472	0	0	0	0	0	0	0	0.463	0.463
DRD4	GRIN2B	9606.ENSP00000176183	9606.ENSP00000477455	0	0	0	0	0	0.057	0	0.459	0.468
DRD4	KCNJ5	9606.ENSP00000176183	9606.ENSP00000433295	0	0	0	0	0	0.270	0	0.309	0.474
DRD4	TH	9606.ENSP00000176183	9606.ENSP00000370571	0	0	0	0	0	0	0	0.530	0.530
DRD4	KCNJ3	9606.ENSP00000176183	9606.ENSP00000295101	0	0	0	0	0	0.270	0	0.385	0.531
DRD4	MAOB	9606.ENSP00000176183	9606.ENSP00000367309	0	0	0	0	0	0	0	0.575	0.575
DRD4	GNG8	9606.ENSP00000176183	9606.ENSP00000300873	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG5	9606.ENSP00000176183	9606.ENSP00000359675	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG10	9606.ENSP00000176183	9606.ENSP00000363411	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG13	9606.ENSP00000176183	9606.ENSP00000248150	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG7	9606.ENSP00000176183	9606.ENSP00000371594	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG12	9606.ENSP00000176183	9606.ENSP00000360021	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG4	9606.ENSP00000176183	9606.ENSP00000375727	0	0	0	0	0	0	0.600	0	0.600
DRD4	GNG11	9606.ENSP00000176183	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0.067	0.611
DRD4	GNG3	9606.ENSP00000176183	9606.ENSP00000294117	0	0	0	0	0	0	0.600	0.074	0.614
DRD4	GNGT1	9606.ENSP00000176183	9606.ENSP00000248572	0	0	0	0	0.062	0	0.600	0.116	0.639
